customer_key;customer_id;Full_name;age;age_group;life_spand;nbr_order;total_sales;total_quantity;nbr_product;segment;recency;avg_order_value;avg_monthly_spend
9129;20128;Ian Miller;50;50 and Above;0;1;79;2;2;Regular;158;39;0
9130;20129;Nicole Stewart;49;40-49;0;1;120;2;2;Regular;161;60;0
9131;20130;Jordan Nelson;49;40-49;0;1;5;1;1;Regular;164;5;0
9132;20131;Carolyn Gutierrez;57;50 and Above;0;1;39;2;2;Regular;153;19;0
9133;20132;Jenny Shen;58;50 and Above;0;1;70;3;3;Regular;159;23;0
9134;20133;Jorge Li;53;50 and Above;0;1;29;2;2;Regular;158;14;0
9135;20134;Franklin Zhao;59;50 and Above;0;1;149;3;3;Regular;152;49;0
9136;20135;Grace Price;60;50 and Above;0;1;70;3;3;Regular;158;23;0
9137;20136;Bonnie Kennedy;54;50 and Above;0;1;27;2;2;Regular;152;13;0
9138;20137;Jarrod Fernandez;60;50 and Above;0;1;79;4;4;Regular;153;19;0
9139;20138;Kendra Moreno;86;50 and Above;0;1;120;4;4;Regular;163;30;0
9140;20139;Connor Wright;42;40-49;0;1;70;1;1;Regular;160;70;0
9141;20140;Joe Navarro;62;50 and Above;0;1;30;1;1;Regular;160;30;0
9142;20141;Angelica Flores;62;50 and Above;0;1;4;1;1;Regular;154;4;0
9143;20142;Lydia Lopez;64;50 and Above;0;1;4;1;1;Regular;164;4;0
9144;20143;Jimmy Suarez;64;50 and Above;0;1;32;2;2;Regular;158;16;0
9145;20144;Roger Lin;65;50 and Above;0;1;121;4;4;Regular;153;30;0
9146;20145;Fernando Lee;55;50 and Above;0;1;1184;4;4;Regular;158;296;0
9147;20146;Mackenzie Hall;75;50 and Above;0;1;4;1;1;Regular;163;4;0
9148;20147;Tabitha Ramos;79;50 and Above;0;1;38;3;3;Regular;159;12;0
9149;20148;Terry Nath;79;50 and Above;0;1;6;2;2;Regular;162;3;0
9150;20149;Heidi Arun;78;50 and Above;29;2;3165;5;5;New;157;633;109
9151;20150;Gary Rubio;78;50 and Above;24;2;3264;6;6;New;161;544;136
9152;20151;Jamie Guo;40;40-49;16;2;4152;5;5;New;163;830;259
9153;20152;Rafael She;40;40-49;16;2;4142;3;3;New;163;1380;258
9154;20153;Diane Sanz;42;40-49;0;1;14;2;2;Regular;158;7;0
9155;20154;Raul Luo;42;40-49;16;2;4153;3;3;New;163;1384;259
9156;20155;Jay Fernandez;43;40-49;0;1;60;2;2;Regular;159;30;0
9157;20156;Jay Madan;44;40-49;16;2;4139;3;3;New;163;1379;258
9158;20157;Riley Reed;43;40-49;16;2;4118;2;2;New;163;2059;257
9159;20158;Rodney Blanco;42;40-49;15;2;4153;3;3;New;164;1384;276
9160;20159;Ernest Zhu;42;40-49;16;2;4167;5;5;New;163;833;260
9161;20160;George Garcia;42;40-49;17;2;4237;6;6;New;163;706;249
9162;20161;Albert Sanz;72;50 and Above;0;1;39;2;2;Regular;159;19;0
9163;20162;Kelsey Nath;77;50 and Above;14;2;1966;4;4;New;161;491;140
9164;20163;Krystal Zhang;78;50 and Above;13;2;1903;2;2;New;161;951;146
9165;20164;Carol Ann Rockne;77;50 and Above;29;2;3150;3;3;New;156;1050;108
9166;20165;Kristina Mehta;78;50 and Above;29;2;3191;5;5;New;156;638;110
9167;20166;Monique Gutierrez;59;50 and Above;13;2;1967;5;5;New;161;393;151
9168;20167;Joe Serrano;54;50 and Above;28;2;3142;2;2;New;156;1571;112
9169;20168;Jessie Serrano;60;50 and Above;0;1;32;2;2;Regular;153;16;0
9170;20169;Garrett Gray;60;50 and Above;0;1;79;4;4;Regular;152;19;0
9171;20170;Jerome Martin;61;50 and Above;29;2;3177;3;3;New;155;1059;109
9172;20171;Bailey King;61;50 and Above;14;2;1938;3;3;New;160;646;138
9173;20172;Kelli Gao;56;50 and Above;30;2;3150;3;3;New;154;1050;105
9174;20173;Dennis Zhao;45;40-49;22;2;3181;5;5;New;161;636;144
9175;20174;Douglas Gonzalez;48;40-49;0;1;30;1;1;Regular;155;30;0
9176;20175;Alisha Lu;47;40-49;0;1;1214;4;4;Regular;158;303;0
9177;20176;Antonio Alexander;40;40-49;0;1;32;2;2;Regular;155;16;0
9178;20177;Kelvin Li;40;40-49;0;1;6;2;2;Regular;159;3;0
9179;20178;Deborah Anand;41;40-49;0;1;4;1;1;Regular;162;4;0
9180;20179;Denise Patel;42;40-49;0;1;25;1;1;Regular;159;25;0
9181;20180;Amanda Sanders;59;50 and Above;0;1;2488;4;4;Regular;164;622;0
9182;20181;Catherine Brooks;59;50 and Above;0;1;2443;1;1;Regular;164;2443;0
9183;20182;Isabelle Price;59;50 and Above;23;2;5750;3;3;VIP;154;1916;250
9184;20183;Sophia Allen;47;40-49;0;1;2451;2;2;Regular;164;1225;0
9185;20184;Jessica Richardson;60;50 and Above;0;1;124;2;2;Regular;161;62;0
9186;20185;Xavier Cooper;59;50 and Above;0;1;70;1;1;Regular;156;70;0
9187;20186;Connor Li;59;50 and Above;21;2;3191;2;2;New;155;1595;151
9188;20187;Robert King;59;50 and Above;0;1;1179;3;3;Regular;159;393;0
9189;20188;Kimberly Watson;59;50 and Above;21;2;3226;3;3;New;155;1075;153
9190;20189;Grace Hall;48;40-49;0;1;5;1;1;Regular;156;5;0
9191;20190;Angela Reed;53;50 and Above;0;1;1204;4;4;Regular;159;301;0
9192;20191;Chad Rai;54;50 and Above;0;1;1143;4;4;Regular;159;285;0
9193;20192;Amber Campbell;53;50 and Above;0;1;1155;2;2;Regular;159;577;0
9194;20193;Alyssa Gray;48;40-49;0;1;1120;1;1;Regular;159;1120;0
9195;20194;Connor Campbell;60;50 and Above;0;1;1174;2;2;Regular;159;587;0
9196;20195;Blake Wilson;60;50 and Above;0;1;1174;2;2;Regular;159;587;0
9197;20196;Cameron Perry;60;50 and Above;0;1;1120;1;1;Regular;159;1120;0
9198;20197;Olivia Johnson;61;50 and Above;0;1;1145;2;2;Regular;159;572;0
9199;20198;Sierra Evans;61;50 and Above;0;1;1174;2;2;Regular;159;587;0
9200;20199;Hailey Cook;61;50 and Above;0;1;2502;3;3;Regular;163;834;0
9201;20200;Noah Gonzales;62;50 and Above;0;1;2480;3;3;Regular;164;826;0
9202;20201;Chloe Harris;61;50 and Above;0;1;134;2;2;Regular;152;67;0
9203;20202;Alexandra Jones;61;50 and Above;0;1;46;4;4;Regular;153;11;0
9204;20203;Roy Blanco;50;50 and Above;0;1;120;2;2;Regular;156;60;0
9205;20204;Renee Carlson;56;50 and Above;0;1;2476;2;2;Regular;164;1238;0
9206;20205;Bryce Cox;63;50 and Above;0;1;1184;4;4;Regular;159;296;0
9207;20206;Olivia Murphy;63;50 and Above;21;2;3204;3;3;New;155;1068;152
9208;20207;Angel Bailey;57;50 and Above;0;1;1134;3;3;Regular;159;378;0
9209;20208;Austin Hayes;63;50 and Above;21;2;3219;3;3;New;156;1073;153
9210;20209;Andrea Turner;63;50 and Above;21;2;3268;6;6;New;155;544;155
9211;20210;Stephanie Powell;62;50 and Above;0;1;2478;2;2;Regular;163;1239;0
9212;20211;Scott Rodgers;53;50 and Above;20;2;5333;3;3;VIP;159;1777;266
9213;20212;Krista Alonso;51;50 and Above;7;2;100;6;6;Regular;153;16;14
9214;20213;Gina Dominguez;51;50 and Above;20;2;6029;3;3;VIP;159;2009;301
9215;20214;Trisha Liu;52;50 and Above;20;2;5304;3;3;VIP;159;1768;265
9216;20215;Ioannis Xylaras;52;50 and Above;20;2;5279;2;2;VIP;159;2639;263
9217;20216;Shawn Chander;53;50 and Above;20;2;5338;4;4;VIP;159;1334;266
9218;20217;Valerie Wang;43;40-49;20;2;6089;5;5;VIP;159;1217;304
9219;20218;Drew Xie;48;40-49;1;2;104;7;7;Regular;160;14;104
9220;20219;Colleen Harrison;51;50 and Above;19;2;6044;5;5;VIP;160;1208;318
9221;20220;Wendy Carlson;51;50 and Above;20;2;6060;5;5;VIP;159;1212;303
9222;20221;Kaylee Sanders;46;40-49;20;2;6035;4;4;VIP;159;1508;301
9223;20222;Melissa Morgan;48;40-49;6;2;74;5;5;Regular;153;14;12
9224;20223;Terrance Malhotra;48;40-49;1;2;187;8;8;Regular;153;23;187
9225;20224;Lawrence Gill;54;50 and Above;0;2;44;4;4;Regular;155;11;0
9226;20225;Sharon Rai;54;50 and Above;20;2;6056;3;3;VIP;159;2018;302
9227;20226;Valerie She;55;50 and Above;20;2;6067;5;5;VIP;159;1213;303
9228;20227;Louis Zhang;54;50 and Above;20;2;6054;3;3;VIP;159;2018;302
9229;20228;Raymond Arthur;55;50 and Above;19;2;6093;5;5;VIP;160;1218;320
9230;20229;Austin Walker;55;50 and Above;0;1;70;3;3;Regular;157;23;0
9231;20230;Gary Munoz;50;50 and Above;0;1;32;2;2;Regular;159;16;0
9232;20231;Kelvin Zhou;56;50 and Above;0;1;60;3;3;Regular;160;20;0
9233;20232;Franklin Chande;57;50 and Above;0;1;92;4;4;Regular;159;23;0
9234;20233;Jenny Raje;57;50 and Above;0;1;70;3;3;Regular;160;23;0
9235;20234;Gerald Mehta;56;50 and Above;0;1;32;2;2;Regular;163;16;0
9236;20235;Kenneth Deng;57;50 and Above;0;1;35;2;2;Regular;153;17;0
9237;20236;Cesar Chandra;58;50 and Above;20;2;5279;2;2;VIP;159;2639;263
9238;20237;Hunter Yang;58;50 and Above;0;1;21;1;1;Regular;163;21;0
9239;20238;Anna Watson;53;50 and Above;20;2;6021;2;2;VIP;159;3010;301
9240;20239;Jill Ortega;42;40-49;20;2;6093;5;5;VIP;159;1218;304
9241;20240;Beth Rubio;60;50 and Above;0;1;57;3;3;Regular;155;19;0
9242;20241;Cesar Mehta;59;50 and Above;21;2;5347;5;5;VIP;158;1069;254
9243;20242;Christopher Thomas;89;50 and Above;20;2;6068;6;6;VIP;159;1011;303
9244;20243;Tamara Ye;55;50 and Above;0;1;60;3;3;Regular;160;20;0
9245;20244;Dawn Raji;55;50 and Above;20;2;6021;2;2;VIP;159;3010;301
9246;20245;Darren Malhotra;54;50 and Above;21;2;6085;5;5;VIP;158;1217;289
9247;20246;Mindy Xu;49;40-49;21;2;6035;4;4;VIP;159;1508;287
9248;20247;Kristina Lopez;54;50 and Above;21;2;6056;3;3;VIP;158;2018;288
9249;20248;Gina Suarez;61;50 and Above;0;1;70;3;3;Regular;153;23;0
9250;20249;Tasha Kumar;61;50 and Above;21;2;5333;3;3;VIP;158;1777;253
9251;20250;Charles Garcia;61;50 and Above;0;1;37;3;3;Regular;161;12;0
9252;20251;Luis Li;61;50 and Above;0;1;59;3;3;Regular;161;19;0
9253;20252;Darrell Raje;55;50 and Above;0;1;70;3;3;Regular;156;23;0
9254;20253;Veronica Kapoor;50;50 and Above;22;2;6035;4;4;VIP;158;1508;274
9255;20254;Dana Gutierrez;56;50 and Above;0;1;60;3;3;Regular;156;20;0
9256;20255;Stephanie Russell;50;50 and Above;0;1;75;2;2;Regular;163;37;0
9257;20256;Javier Serrano;51;50 and Above;20;2;6029;3;3;VIP;158;2009;301
9258;20257;Roy Carlson;51;50 and Above;0;1;21;1;1;Regular;152;21;0
9259;20258;Katelyn Ward;47;40-49;20;2;6029;3;3;VIP;158;2009;301
9260;20259;Jenny Andersen;52;50 and Above;20;2;6029;3;3;VIP;158;2009;301
9261;20260;Ethan Martinez;59;50 and Above;19;2;5314;3;3;VIP;159;1771;279
9262;20261;Mariah Rivera;59;50 and Above;20;2;5314;3;3;VIP;158;1771;265
9263;20262;Brett Prasad;59;50 and Above;0;1;27;3;3;Regular;158;9;0
9264;20263;Steve Zhou;58;50 and Above;0;1;21;1;1;Regular;154;21;0
9265;20264;Jay Carlson;54;50 and Above;20;2;5333;3;3;VIP;158;1777;266
9266;20265;Clarence Guo;60;50 and Above;0;1;32;2;2;Regular;162;16;0
9267;20266;Summer Gonzalez;54;50 and Above;0;1;60;3;3;Regular;161;20;0
9268;20267;Monica Garcia;55;50 and Above;0;1;49;3;3;Regular;157;16;0
9269;20268;Jorge He;55;50 and Above;0;1;21;1;1;Regular;155;21;0
9270;20269;Hunter Foster;66;50 and Above;0;1;5;1;1;Regular;155;5;0
9271;20270;Kevin Phillips;45;40-49;0;1;79;2;2;Regular;161;39;0
9272;20271;Barry Fernandez;45;40-49;0;1;120;2;2;Regular;158;60;0
9273;20272;Seth James;46;40-49;0;1;94;2;2;Regular;156;47;0
9274;20273;Katherine Martin;44;40-49;0;1;40;2;2;Regular;156;20;0
9275;20274;Brent Wang;45;40-49;0;1;70;1;1;Regular;157;70;0
9276;20275;Angela Kelly;41;40-49;0;1;134;2;2;Regular;152;67;0
9277;20276;Haley Sanchez;40;40-49;0;1;129;3;3;Regular;152;43;0
9278;20277;Mary Hall;83;50 and Above;0;1;5;1;1;Regular;160;5;0
9279;20278;Alisha Oliver;43;40-49;0;1;70;1;1;Regular;162;70;0
9280;20279;Trevor Henderson;44;40-49;0;1;144;3;3;Regular;162;48;0
9281;20280;Joshua Harris;41;40-49;6;2;96;5;5;Regular;156;19;16
9282;20281;Karl Xie;42;40-49;0;1;1179;3;3;Regular;159;393;0
9283;20282;Trisha Xu;82;50 and Above;0;1;37;3;3;Regular;158;12;0
9284;20283;Katie Shen;75;50 and Above;21;2;5314;3;3;VIP;157;1771;253
9285;20284;Deanna Ashe;78;50 and Above;21;2;5328;5;5;VIP;157;1065;253
9286;20285;Aaron Alexander;44;40-49;0;1;70;1;1;Regular;153;70;0
9287;20286;Stacey Wu;44;40-49;0;1;79;2;2;Regular;161;39;0
9288;20287;Destiny Simmons;44;40-49;0;1;144;3;3;Regular;156;48;0
9289;20288;Jeremiah Edwards;45;40-49;0;1;94;2;2;Regular;154;47;0
9290;20289;Jada Richardson;45;40-49;0;1;70;1;1;Regular;157;70;0
9291;20290;Austin Simmons;44;40-49;0;1;124;2;2;Regular;161;62;0
9292;20291;Alexis Walker;45;40-49;0;1;1151;4;4;Regular;159;287;0
9293;20292;Katherine Ross;41;40-49;0;1;120;2;2;Regular;155;60;0
9294;20293;Rachel Jackson;47;40-49;0;1;70;1;1;Regular;156;70;0
9295;20294;Julia Davis;41;40-49;0;1;120;2;2;Regular;156;60;0
9296;20295;Christopher Brown;47;40-49;0;1;1174;2;2;Regular;159;587;0
9297;20296;Morgan Diaz;48;40-49;0;1;1145;2;2;Regular;160;572;0
9298;20297;Valerie Wu;48;40-49;0;1;2466;4;4;Regular;162;616;0
9299;20298;Edgar Arun;48;40-49;0;1;70;1;1;Regular;152;70;0
9300;20299;Megan Cook;52;50 and Above;0;1;57;2;2;Regular;161;28;0
9301;20300;Xavier Garcia;53;50 and Above;0;1;72;2;2;Regular;156;36;0
9302;20301;Gloria Bradley;47;40-49;0;1;70;1;1;Regular;160;70;0
9303;20302;Tasha Andersen;47;40-49;0;1;2451;2;2;Regular;162;1225;0
9304;20303;Bryce Morgan;53;50 and Above;0;1;2512;4;4;Regular;162;628;0
9305;20304;Jesse Edwards;41;40-49;0;1;1170;2;2;Regular;159;585;0
9306;20305;Caleb Ross;41;40-49;0;1;70;1;1;Regular;155;70;0
9307;20306;Mary Baker;41;40-49;0;1;70;1;1;Regular;160;70;0
9308;20307;Natalie Blue;42;40-49;0;1;120;2;2;Regular;159;60;0
9309;20308;Pieter Uittenbogaard;41;40-49;0;1;70;1;1;Regular;162;70;0
9310;20309;Cristina Sharma;71;50 and Above;0;1;69;2;2;Regular;152;34;0
9311;20310;Timothy Ramirez;42;40-49;0;1;1149;3;3;Regular;159;383;0
9312;20311;Cole Bell;42;40-49;0;1;120;2;2;Regular;154;60;0
9313;20312;Ryan Lewis;43;40-49;0;1;5;1;1;Regular;160;5;0
9314;20313;Oscar Bennett;42;40-49;0;1;94;2;2;Regular;153;47;0
9315;20314;Russell Deng;73;50 and Above;0;1;68;3;3;Regular;154;22;0
9316;20315;Devin Ramirez;42;40-49;0;1;133;3;3;Regular;159;44;0
9317;20316;Suzanne Zhang;74;50 and Above;0;1;40;2;2;Regular;163;20;0
9318;20317;Alex Green;75;50 and Above;0;1;59;2;2;Regular;162;29;0
9319;20318;Amanda Turner;44;40-49;20;2;3241;3;3;New;155;1080;162
9320;20319;Dylan Alexander;49;40-49;0;1;1155;2;2;Regular;159;577;0
9321;20320;Mindy Nath;49;40-49;0;1;1155;2;2;Regular;159;577;0
9322;20321;Colleen Chen;49;40-49;0;1;1155;2;2;Regular;159;577;0
9323;20322;Rachel Wood;58;50 and Above;0;1;70;1;1;Regular;153;70;0
9324;20323;Justin Coleman;57;50 and Above;0;1;2492;4;4;Regular;162;623;0
9325;20324;Ashley Rodriguez;52;50 and Above;0;1;2544;4;4;Regular;162;636;0
9326;20325;Charles Williams;58;50 and Above;0;1;79;2;2;Regular;155;39;0
9327;20326;Paige Blue;57;50 and Above;0;1;129;3;3;Regular;161;43;0
9328;20327;Sophia Perez;52;50 and Above;0;1;70;1;1;Regular;160;70;0
9329;20328;Sierra Carter;46;40-49;0;1;120;2;2;Regular;157;60;0
9330;20329;Jose Yang;52;50 and Above;0;1;70;1;1;Regular;155;70;0
9331;20330;Nathan Thomas;53;50 and Above;0;1;72;4;4;Regular;153;18;0
9332;20331;Jeremy Cox;59;50 and Above;0;1;134;2;2;Regular;160;67;0
9333;20332;Danny Navarro;59;50 and Above;0;1;79;2;2;Regular;156;39;0
9334;20333;Abigail Gonzales;58;50 and Above;0;1;70;1;1;Regular;154;70;0
9335;20334;Jeremiah Mitchell;53;50 and Above;0;1;70;1;1;Regular;163;70;0
9336;20335;Adam Gonzales;59;50 and Above;0;1;70;1;1;Regular;156;70;0
9337;20336;Ian Young;53;50 and Above;0;1;70;1;1;Regular;153;70;0
9338;20337;Xavier Hall;47;40-49;0;1;2452;2;2;Regular;162;1226;0
9339;20338;Anna James;59;50 and Above;0;1;124;2;2;Regular;155;62;0
9340;20339;Kaitlyn Hughes;58;50 and Above;0;1;2528;3;3;Regular;162;842;0
9341;20340;Makayla Kelly;59;50 and Above;0;1;2443;1;1;Regular;162;2443;0
9342;20341;Tyler Smith;60;50 and Above;0;1;57;2;2;Regular;158;28;0
9343;20342;Aimee Lu;60;50 and Above;0;1;79;2;2;Regular;155;39;0
9344;20343;Sierra Hill;60;50 and Above;0;1;70;1;1;Regular;163;70;0
9345;20344;Ashlee Anand;59;50 and Above;0;1;120;2;2;Regular;162;60;0
9346;20345;Regina Martinez;54;50 and Above;0;1;2521;4;4;Regular;161;630;0
9347;20346;Angelica Washington;60;50 and Above;0;1;2565;5;5;Regular;161;513;0
9348;20347;Savannah Roberts;48;40-49;0;1;2443;1;1;Regular;161;2443;0
9349;20348;Chloe Evans;43;40-49;0;1;2511;4;4;Regular;161;627;0
9350;20349;Nicole Harris;65;50 and Above;0;1;70;1;1;Regular;158;70;0
9351;20350;Isabella Campbell;66;50 and Above;21;2;3226;3;3;New;154;1075;153
9352;20351;Maria Gonzalez;66;50 and Above;0;1;120;2;2;Regular;156;60;0
9353;20352;Melissa Foster;66;50 and Above;0;1;79;2;2;Regular;161;39;0
9354;20353;Allison Phillips;66;50 and Above;0;1;79;2;2;Regular;161;39;0
9355;20354;Austin Williams;66;50 and Above;0;1;32;3;3;Regular;160;10;0
9356;20355;Melanie Gray;67;50 and Above;0;1;79;2;2;Regular;155;39;0
9357;20356;Louis Lu;85;50 and Above;0;1;79;2;2;Regular;153;39;0
9358;20357;Julian Price;85;50 and Above;0;1;70;1;1;Regular;159;70;0
9359;20358;Brian Murphy;80;50 and Above;0;1;124;2;2;Regular;160;62;0
9360;20359;Rachel Blue;86;50 and Above;0;1;79;2;2;Regular;159;39;0
9361;20360;Brianna Russell;86;50 and Above;0;1;79;2;2;Regular;157;39;0
9362;20361;Jonathon Moreno;84;50 and Above;0;1;70;1;1;Regular;163;70;0
9363;20362;Seth Gonzalez;84;50 and Above;0;1;70;1;1;Regular;154;70;0
9364;20363;Alexander Brown;85;50 and Above;0;1;144;3;3;Regular;154;48;0
9365;20364;Anna Jackson;85;50 and Above;0;1;79;2;2;Regular;153;39;0
9366;20365;Isaac Scott;60;50 and Above;0;1;70;1;1;Regular;152;70;0
9367;20366;Marcus Powell;55;50 and Above;0;1;70;1;1;Regular;163;70;0
9368;20367;Jessica Anderson;50;50 and Above;0;1;129;3;3;Regular;154;43;0
9369;20368;Thomas Jackson;66;50 and Above;0;1;70;1;1;Regular;160;70;0
9370;20369;Trevor Barnes;61;50 and Above;0;1;65;3;3;Regular;160;21;0
9371;20370;Blake Young;66;50 and Above;0;1;50;3;3;Regular;160;16;0
9372;20371;Grace Bryant;67;50 and Above;0;1;1174;2;2;Regular;159;587;0
9373;20372;Kaitlyn Edwards;61;50 and Above;0;1;1184;4;4;Regular;159;296;0
9374;20373;Morgan Williams;61;50 and Above;20;2;3226;3;3;New;154;1075;161
9375;20374;Fernando Adams;67;50 and Above;0;1;1120;1;1;Regular;160;1120;0
9376;20375;Olivia Perry;68;50 and Above;19;2;4438;4;4;New;154;1109;233
9377;20376;Destiny Lewis;67;50 and Above;0;1;2476;2;2;Regular;161;1238;0
9378;20377;Brian Reed;68;50 and Above;0;1;2443;1;1;Regular;160;2443;0
9379;20378;Nathan Jai;78;50 and Above;0;1;120;2;2;Regular;163;60;0
9380;20379;Brittney Chen;83;50 and Above;0;1;124;2;2;Regular;157;62;0
9381;20380;Catherine Reed;78;50 and Above;0;1;7;2;2;Regular;161;3;0
9382;20381;Blake Bennett;83;50 and Above;0;1;70;1;1;Regular;155;70;0
9383;20382;Jack Hernandez;82;50 and Above;0;1;2482;4;4;Regular;161;620;0
9384;20383;Richard Hernandez;81;50 and Above;0;1;94;2;2;Regular;155;47;0
9385;20384;Luis Gonzalez;82;50 and Above;0;1;129;3;3;Regular;160;43;0
9386;20385;Jason Patterson;81;50 and Above;0;1;2528;3;3;Regular;160;842;0
9387;20386;Anna Russell;81;50 and Above;0;1;2482;4;4;Regular;160;620;0
9388;20387;Jordan Adams;80;50 and Above;0;1;1194;3;3;Regular;158;398;0
9389;20388;Natasha Gill;80;50 and Above;0;1;10;1;1;Regular;156;10;0
9390;20389;Lee Romero;81;50 and Above;0;1;23;3;3;Regular;154;7;0
9391;20390;Ross Ramos;81;50 and Above;0;1;15;2;2;Regular;157;7;0
9392;20391;Meghan Serrano;81;50 and Above;0;1;24;3;3;Regular;163;8;0
9393;20392;Destiny Ramirez;81;50 and Above;0;1;134;4;4;Regular;155;33;0
9394;20393;Kaitlyn White;81;50 and Above;0;1;15;2;2;Regular;152;7;0
9395;20394;Emma Butler;80;50 and Above;0;1;1158;4;4;Regular;158;289;0
9396;20395;Katherine Rogers;68;50 and Above;0;1;1179;3;3;Regular;158;393;0
9397;20396;Jason Simmons;80;50 and Above;0;1;70;1;1;Regular;155;70;0
9398;20397;Isaiah Gray;79;50 and Above;0;1;79;3;3;Regular;155;26;0
9399;20398;Jordan Collins;80;50 and Above;0;1;69;3;3;Regular;159;23;0
9400;20399;Benjamin Rodriguez;79;50 and Above;0;1;1184;4;4;Regular;158;296;0
9401;20400;Sydney Henderson;78;50 and Above;0;1;1120;1;1;Regular;158;1120;0
9402;20401;Hannah Jenkins;79;50 and Above;0;1;1184;4;4;Regular;158;296;0
9403;20402;Vincent Liang;74;50 and Above;0;1;5;1;1;Regular;159;5;0
9404;20403;Mitchell Lal;75;50 and Above;0;1;7;2;2;Regular;153;3;0
9405;20404;Jorge Yang;72;50 and Above;0;1;125;2;2;Regular;152;62;0
9406;20405;Isaiah Campbell;43;40-49;0;1;2563;2;2;Regular;160;1281;0
9407;20406;Felicia Munoz;73;50 and Above;0;1;60;2;2;Regular;156;30;0
9408;20407;Kristopher Vance;61;50 and Above;0;1;5;1;1;Regular;157;5;0
9409;20408;Isaac Morgan;43;40-49;0;1;70;3;3;Regular;156;23;0
9410;20409;Sophia Young;43;40-49;0;1;15;2;2;Regular;157;7;0
9411;20410;Richard Jackson;44;40-49;0;1;50;3;3;Regular;161;16;0
9412;20411;Cole James;44;40-49;0;1;69;3;3;Regular;160;23;0
9413;20412;David Jackson;43;40-49;0;1;2528;3;3;Regular;160;842;0
9414;20413;Taylor Powell;45;40-49;0;1;50;3;3;Regular;162;16;0
9415;20414;Amanda Bailey;44;40-49;0;1;79;3;3;Regular;155;26;0
9416;20415;Evelyn Sai;72;50 and Above;0;1;14;2;2;Regular;157;7;0
9417;20416;Dale Goel;66;50 and Above;15;2;4118;2;2;New;163;2059;274
9418;20417;Bruce Vazquez;71;50 and Above;0;1;68;3;3;Regular;161;22;0
9419;20418;Joe Vazquez;71;50 and Above;15;2;4207;4;4;New;163;1051;280
9420;20419;Billy Romero;64;50 and Above;0;1;5;1;1;Regular;161;5;0
9421;20420;Evelyn Mehta;70;50 and Above;17;2;4132;4;4;New;162;1033;243
9422;20421;Victoria Alexander;40;40-49;0;1;119;3;3;Regular;160;39;0
9423;20422;Maria Brooks;40;40-49;0;1;1134;3;3;Regular;158;378;0
9424;20423;Alicia Goel;63;50 and Above;16;2;4177;4;4;New;162;1044;261
9425;20424;Marie Romero;69;50 and Above;16;2;4132;4;4;New;162;1033;258
9426;20425;Sabrina Torres;63;50 and Above;16;2;4118;2;2;New;162;2059;257
9427;20426;Johnathan Perez;68;50 and Above;16;2;4139;3;3;New;162;1379;258
9428;20427;Mario Raje;68;50 and Above;21;2;5314;3;3;VIP;157;1771;253
9429;20428;Brent Ma;67;50 and Above;0;1;30;1;1;Regular;152;30;0
9430;20429;Curtis Gao;68;50 and Above;21;2;5378;4;4;VIP;157;1344;256
9431;20430;Maurice Ashe;67;50 and Above;20;2;6056;3;3;VIP;158;2018;302
9432;20431;Corey Raje;45;40-49;0;1;15;2;2;Regular;156;7;0
9433;20432;Juan Sanders;46;40-49;0;1;15;2;2;Regular;154;7;0
9434;20433;Chloe Taylor;46;40-49;0;1;74;4;4;Regular;153;18;0
9435;20434;Nathan Sharma;45;40-49;0;1;1170;2;2;Regular;158;585;0
9436;20435;Natalie Green;45;40-49;0;1;50;3;3;Regular;158;16;0
9437;20436;Anna Barnes;46;40-49;0;1;1134;3;3;Regular;158;378;0
9438;20437;Gabriella Howard;45;40-49;0;1;1155;2;2;Regular;158;577;0
9439;20438;Robert Scott;45;40-49;0;1;70;3;3;Regular;161;23;0
9440;20439;Chloe Rogers;42;40-49;0;1;15;2;2;Regular;163;7;0
9441;20440;Alexandra Hughes;42;40-49;0;1;10;1;1;Regular;160;10;0
9442;20441;Abigail Henderson;42;40-49;0;1;40;2;2;Regular;157;20;0
9443;20442;Jorge Chen;48;40-49;0;1;2482;4;4;Regular;160;620;0
9444;20443;Adrian Cox;45;40-49;0;1;39;3;3;Regular;155;13;0
9445;20444;Cara Zeng;60;50 and Above;20;2;6085;5;5;VIP;158;1217;304
9446;20445;Barbara Deng;60;50 and Above;20;2;6078;4;4;VIP;158;1519;303
9447;20446;Clayton Rai;66;50 and Above;21;2;6029;3;3;VIP;158;2009;287
9448;20447;Jodi Goel;65;50 and Above;21;2;6035;4;4;VIP;158;1508;287
9449;20448;J├⌐sus Blanco;59;50 and Above;20;2;6044;5;5;VIP;158;1208;302
9450;20449;Rachel Walker;45;40-49;0;1;10;1;1;Regular;158;10;0
9451;20450;Edwin Tang;64;50 and Above;20;2;6021;2;2;VIP;158;3010;301
